Matrix Size,Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy,total energy,total time
820,137138769,84751512,3231322,15381,2768077,9338,3471134,147397,4669,16477,2738,208891,245120,39736,63363,2086660,1978363,24865189,38670270,28096427,2721746,5111486,2328193,2742399,12479,5058276,31481815,9199337,7786325,4657347,40680116,470484,2640218,202117,56251,247078,64651,7490,13046,10329,23135,12681,488411,2640398,229449,2732691,256746,65759,0,142925284,0,41435124,884086,597166.0,37049.0,634215.0,0.047766685485839844
821,137384962,84086819,3439251,13154,2622421,7921,3492383,145735,4897,16458,1685,205049,241507,36523,64587,1986009,1926424,25042898,38695929,28193283,2755882,5082840,2332495,2748786,12511,5068992,31524531,9224939,7803852,5193102,40780837,470148,2488174,206323,56451,245486,61764,12827,12628,11173,19597,6758,474216,2711278,224604,2707058,264486,62594,0,143271200,0,41451800,882903,584899.0,29663.0,614562.0,0.04505515098571777
822,137627965,84499943,3445431,14156,2729308,10764,3315718,151337,4526,16542,1798,210182,243944,37658,63344,2604621,2033584,24976316,39218986,28162344,2731177,5092437,2336989,2757951,12332,5081241,31550970,9269371,7915794,5727188,40810087,467111,2627127,200526,55325,259694,62108,7594,14095,9839,15035,11706,496713,2565978,223167,2636727,261206,63060,0,143617540,0,41468396,912845,592040.0,27709.0,619749.0,0.04398798942565918
823,138069246,85327139,3056777,13879,2741282,6255,3452581,170869,5146,17827,1792,204328,246935,33540,64978,2149984,2060166,25108684,39140014,28158584,2738015,5102997,2341038,2761425,12728,5094923,31599876,9264819,7840833,5481617,40875597,460915,2618145,205460,56014,257064,62542,6480,14593,16205,17015,7781,491197,2720794,222486,2312664,263742,63456,0,143964304,0,41484912,876923,865781.0,88379.0,954160.0,0.05397510528564453
824,138213521,84478561,3462694,11539,2763434,6334,3484036,238355,5411,16787,1998,199709,246911,34157,65311,1843432,2068406,25083522,38222803,28186019,2743234,5113259,2345498,2767986,13732,5101316,31651641,9286382,7857001,8795577,40939855,467119,2626918,197859,51410,255736,62660,8550,13580,10097,17301,8648,475743,2535949,221065,2638303,261448,63370,0,144311492,0,41501348,890314,752500.0,75073.0,827573.0,0.04913640022277832
825,136500541,84486046,3421608,15583,2754143,8073,3428685,162970,4511,16701,1832,172280,246185,31731,63815,1908313,2050266,24809519,38389597,27946904,2749997,5141391,2343426,2770891,12066,5102266,30755759,9308942,7859393,4497299,40066150,427140,2637373,170080,54510,259068,60777,5284,12386,8818,20175,8133,444914,2669036,193269,2650240,254204,66166,0,146014426,0,40169934,877989,572447.0,35217.0,607664.0,0.04605698585510254
826,136741405,83873924,3406980,12037,2589305,6376,3371066,153837,4528,16829,1703,162453,238580,33502,62508,1852045,1935254,24982758,37878929,27974146,2836798,5125632,2348062,2777260,11790,5110174,30796795,9330960,7884466,5640956,40118326,430613,2481904,170356,49320,248238,60736,12642,13452,9472,18575,7413,438829,2590565,187369,2638103,263582,63013,0,146365660,0,40179580,883358,613158.0,30762.0,643920.0,0.04774665832519531
827,136978108,84807023,3415745,11907,2751800,5689,3235563,150817,6899,16874,2289,166392,246367,30162,62457,2318083,1991925,25016561,38235331,28056843,2766801,5136774,2352700,2787464,12038,5136323,30829938,9384908,8032099,5332711,40190208,433210,2611606,169409,48293,257542,62445,6870,12538,9197,15352,9551,461353,2694290,180376,2636245,263352,62143,0,146717322,0,40189134,894548,601866.0,30456.0,632322.0,0.04419541358947754
828,137327204,86754259,3017570,11759,2716987,6021,3427627,143570,5801,17788,1763,168562,245666,29342,62518,2131277,2005333,24964492,38098724,28033816,2773316,5146095,2356246,2788836,11803,5134405,30879654,9374813,7919540,4928512,40247867,429414,2551535,174989,45031,257106,62633,6631,16085,13255,15557,8881,449042,2648654,188362,2362760,267060,60741,0,147069412,0,40198596,883166,881528.0,88257.0,969785.0,0.05625176429748535
829,137518509,84345630,3396085,12625,2748827,5699,3462887,285169,5029,17106,1934,165270,246436,29331,65764,2165525,2024009,25015145,39043868,28074253,2778862,5161120,2360076,2795879,12212,5143924,30920110,9396310,7935383,5205795,40317793,433059,2584722,171223,45002,257594,61271,6900,13670,9853,15240,7404,444732,2498632,187194,2586821,263372,62648,0,147421930,0,40207966,874025,740476.0,74645.0,815121.0,0.04871058464050293
830,137709731,85254703,3371925,13382,2716880,8317,3379795,154595,6156,17206,3322,153302,247172,29385,63682,2105306,2071408,25057357,39041112,28160787,2786351,5203132,2363925,2802501,11927,5153987,30960882,9417593,7950901,4066985,40382176,412201,2558967,163348,42353,257042,61266,6199,13256,8991,17147,8231,435535,2553369,180365,2593906,262338,93904,0,147774876,0,40217244,871119,579406.0,36316.0,615722.0,0.04601025581359863
831,137927330,85028968,3324405,14690,2600436,7067,3393657,185993,5834,17174,3368,161283,239462,26801,65279,2202049,1999949,25318678,39028767,28209257,2862018,5162329,2357119,2804452,12069,5149518,31022276,9444113,7953093,5421331,40497361,414772,2437420,159445,40856,252588,94796,6186,12945,9454,14826,7310,464860,2670394,162002,2548780,264372,92871,0,148128250,0,40226430,880865,589659.0,31617.0,621276.0,0.04676461219787598
832,138140046,84437719,3443100,12577,2657264,6107,3249103,151816,5264,17462,1916,150892,244780,27047,63171,2777001,2030013,25145757,39620850,28264824,2797600,5158403,2353865,2813165,11813,5143435,31093112,9479027,8017869,4519123,40560165,445791,2545194,150279,38088,253462,93705,5381,11814,8491,14623,8340,475523,2616940,170963,2591594,258292,94413,0,148482052,0,40235524,855455,701109.0,33813.0,734922.0,0.05241584777832031
833,140294329,86087822,3068257,16051,2710863,6574,3500940,168178,5165,17650,1712,169887,247608,28724,64321,2183010,1964767,25465939,39158701,28469092,2803485,5185054,2364549,2820518,12536,5172230,31958750,9490161,7988500,5403969,41450412,463463,2592868,168483,40779,257348,94695,5564,15346,17144,16986,8604,492096,2666605,177239,2425459,263382,94394,0,150234884,0,41727056,891855,826108.0,79895.0,906003.0,0.052100419998168945
834,140500275,86383041,3449828,14400,2706922,6639,3521006,228950,5759,10930,1809,157651,280207,28631,99352,1996206,2087734,25502598,39582915,28556887,2813103,5202407,2370339,2831934,12668,5189751,32048407,9512504,8012249,5264680,41571085,461386,2594859,170324,40196,257304,95191,5882,12398,11165,17185,8506,476776,2613027,192714,2627698,264984,94276,0,150597044,0,41827604,894588,681028.0,56030.0,737058.0,0.04643988609313965
835,140852417,87104757,3505994,14717,2736768,9151,3626718,184528,4805,10693,1912,172233,276427,29739,95430,2170119,2074556,25570785,39246127,28911827,2817891,5247189,2380689,2839075,12483,5212862,32157302,9534725,8036378,5437671,41693998,460513,2671874,170399,41932,258586,94822,5465,12287,9706,20716,9161,477962,2735423,196759,2643086,257920,94765,0,150959636,0,41928272,896820,583983.0,35400.0,619383.0,0.0468292236328125
836,141207892,85843006,3611001,13659,2663691,6289,3654925,148708,4924,10741,1765,173253,275443,33086,96598,1717936,2061675,25783603,38707098,28745928,2899715,5238968,2390876,2846336,12445,5224233,32257314,9557104,8060892,5658950,41855379,471035,2571100,177695,45622,252322,93335,6384,12947,9382,16931,8141,483324,2781807,198374,2712692,264648,96236,0,151322660,0,42029060,888710,592711.0,29968.0,622679.0,0.046128273010253906
837,141757730,86993073,3539504,13054,2824349,7937,3416685,153032,7438,10949,1997,184463,281703,31141,96583,2450976,2012707,25702157,39291952,28858227,2833470,5255797,2401374,2860055,12349,5240738,32359490,9585580,8178015,5557287,41939338,473377,2695458,182447,44097,256776,94794,6221,12997,10784,15565,9732,488173,2693079,203105,2704872,264464,93625,0,151686116,0,42129968,920726,865598.0,89233.0,954831.0,0.05381631851196289
838,141920911,86754234,3270825,16009,2834586,6045,3665174,158646,5485,12854,1909,189569,281236,30928,95713,1359522,2050105,25770326,39228615,28877730,2839398,5273186,2411369,2860141,12606,5260375,32454177,9602420,8111125,5198438,42058946,467673,2691119,179196,44815,257364,95536,5366,14244,16060,15264,8089,496892,2805907,193608,2485313,263962,95657,0,152050004,0,42230996,905708,666319.0,57312.0,723631.0,0.04574108123779297
839,142275538,87033676,3663032,13627,2855903,6463,3688645,292645,4922,11405,1889,173843,281664,31076,101236,2076472,2155230,25831533,38005944,28905867,2846648,5290523,2421890,2867521,13764,5275895,32557272,9625377,8134861,5730134,42178550,481383,2745951,190471,49852,257386,95400,5513,12873,9783,14423,6778,497922,2679008,210823,2731183,266262,94766,0,152414324,0,42332144,907745,667967.0,45776.0,713743.0,0.052512407302856445
840,142818010,87265008,3621673,14596,2880238,9752,3715913,182161,5053,11237,1841,190605,281072,31907,96766,1971923,2146738,25901142,39835900,29153058,2850576,5344489,2432230,2874258,14371,5295935,32658596,9646943,8159258,5085494,42305938,483600,2710227,180978,46529,264796,92161,5659,12427,10182,18418,7848,502113,2808840,214626,2749665,264978,96945,0,152779076,0,42433412,911952,771788.0,47119.0,818907.0,0.05594658851623535
841,143258373,87778266,3699983,11710,2793760,8019,3705934,149978,6028,11348,1874,206323,275227,36489,96306,2081378,2040856,26118776,39710359,29095279,2865271,5325416,2443086,2880837,12637,5311065,32758411,9670541,8182569,5632008,42452471,503243,2605221,201927,53260,255168,94275,8204,12277,9891,15678,8566,509260,2874155,219735,2797034,268662,94191,0,154565550,0,42534800,912420,948911.0,99426.0,1048337.0,0.05930447578430176
842,143352173,87743307,3587366,11972,2992456,5714,3594602,159170,6515,11523,1950,209330,282475,36120,96440,1915531,2182731,26040639,40176084,29230984,2866185,5342601,2456826,2888186,12706,5327964,32859118,9710836,8307786,5831202,42551455,502617,2739647,204546,52626,263238,96275,4833,13670,10532,16224,9685,496780,2868201,221601,2812692,266896,96999,0,154934540,0,42636308,932482,603697.0,40344.0,644041.0,0.04765009880065918
843,143709076,87584453,3415743,12333,2979071,6624,3655005,179944,5676,12790,1936,211708,283301,35790,96405,1833853,2227184,26097777,40097704,29327376,2873471,5365583,2464578,2894698,12676,5345978,32957925,9716092,8231924,5922122,42673894,509781,2831300,214524,55092,262130,96364,6346,15940,16492,16431,7658,518207,2916452,224603,2656135,268456,95511,0,155303966,0,42737936,915316,599364.0,32104.0,631468.0,0.04628705978393555
844,144151712,87955271,3739362,13050,2994227,5583,3786682,427048,4846,11641,1813,197199,282581,35633,96996,1962730,2083476,26166644,39305926,29379713,2880940,5377753,2475410,2902342,13395,5364010,33059663,9738072,8258798,5580976,42796638,505932,2822455,213843,58608,262794,95398,6009,22213,10162,17654,7556,526255,2778303,232250,2868385,268066,94876,0,155673828,0,42839684,953086,671080.0,40710.0,711790.0,0.048116207122802734
845,144573342,88829817,3771256,18052,3032621,8552,3671488,197989,5184,11780,1811,227680,284291,37236,96372,1985323,2282363,26231527,40785973,29719486,2886092,5428681,2485616,2909346,13069,5382745,33159404,9760605,8279779,5730269,42921026,511682,2823785,207788,56668,265064,94934,5770,12670,10581,18252,9474,531435,2947497,239229,2889346,260990,98981,0,156044126,0,42941552,923012,886838.0,91858.0,978696.0,0.054953575134277344
846,144792949,88470067,3692019,13317,2926076,7034,3797025,159866,7716,11622,2605,221085,275828,40058,96900,1930908,2242044,26424735,39640516,29521071,2965390,5413307,2496795,2916082,12828,5399868,33261645,9783523,8305631,5841135,43124098,521719,2770416,225267,60444,256252,95547,6034,12012,9922,15699,9515,532530,2949360,242010,2873245,270400,95846,0,156414860,0,43043540,929595,635313.0,49621.0,684934.0,0.04826068878173828
847,145115125,89296008,3835047,12301,2992730,6087,3717076,165262,5406,11688,2031,227942,274512,40151,97197,2320547,2277309,26362456,40787715,29584700,2898166,5416804,2494498,2922571,12961,5399745,33434452,9835211,8440728,6261358,43196444,522893,2904171,222889,58025,263824,96540,6371,12496,9707,17472,17903,528503,2993154,238479,2913003,265848,96381,0,156786030,0,43145648,946157,706602.0,39123.0,745725.0,0.05403494834899902
848,145545333,89389666,3633985,13089,3126946,7202,3716471,171130,5372,12282,2522,223156,279649,39555,97776,1773657,2213781,26415286,40818435,29721627,2907426,5413371,2492131,2919925,12929,5444060,33525046,9828058,8319640,6224583,43343636,522802,2929854,223378,65574,261818,95737,5552,16271,11573,16136,10075,534426,3014427,232496,2499297,264924,95133,0,157157636,0,43247876,932642,730528.0,54443.0,784971.0,0.05216574668884277
849,148046403,90698424,3858166,15432,3129620,7548,3887479,331556,5038,12022,1854,235982,283934,40114,100823,2003286,2296443,26788530,40974771,30077155,2911793,5438040,2504719,2933490,14315,5424542,34423418,9856414,8350012,5737182,44280476,532405,2944135,238156,60683,265178,95656,6094,13642,10973,17610,11231,545603,2890962,258312,2909315,269062,94876,0,158975576,0,44886706,943580,1244077.0,116882.0,1360959.0,0.07988786697387695
850,148149494,91155306,3867405,16669,3055764,10869,3969671,171047,5078,12142,1933,235096,283794,39213,98932,1864881,2191907,26872821,41632316,30213466,2930404,5499303,2507062,2945705,13569,5439581,34529024,9879206,8371385,5745192,44407206,532070,2941465,226477,58100,266562,95701,5649,13415,11706,21284,10424,548899,3041232,253433,2985265,267608,96024,0,159348964,0,45080876,938028,732237.0,43946.0,776183.0,0.051590681076049805
851,148609643,90004476,3843021,29307,3007989,6323,3936998,192260,4954,12131,1953,235602,283205,40274,98855,1867649,2275383,27078056,41260724,30252721,2998726,5467763,2515178,2952636,16775,5454215,34630462,9902349,8392949,6198637,44563506,525420,2890364,233262,59059,261228,94192,6490,14579,12048,17201,10537,552027,3057635,258968,2971193,273950,95331,0,159722792,0,45275378,946405,647093.0,32958.0,680051.0,0.0484929084777832
852,149363230,91700526,3809906,13469,3105822,7373,3712827,174446,4717,12420,2085,235246,283235,39091,97540,1828736,2241013,27047492,41031630,30364726,2937788,5482635,2522826,2965883,13819,5469516,34822510,9941577,8479802,7192037,44658608,530639,2959742,221267,61644,267186,94658,5963,13302,11993,18985,13181,540272,3044694,255287,2952783,270812,95786,0,160097060,0,45470212,967045,950925.0,86731.0,1037656.0,0.06289911270141602
853,149566638,91552257,3404297,14722,3139617,5792,3893460,193237,5041,14263,2066,226059,286115,38324,96479,2007593,2273811,27107129,40626708,30488533,2940782,5497132,2530729,2966176,13376,5482891,34835969,9948620,8436128,6516639,44786956,533226,2987050,234439,62055,264332,95385,6633,16270,14851,16203,10169,546496,3069695,245848,2676084,271724,95113,0,160471768,0,45665378,951544,685484.0,62927.0,748411.0,0.0487513542175293
854,150049040,92286126,3815851,13932,3103503,6127,3833509,251440,6218,12451,1932,231966,283498,37986,97375,1863774,2276562,27200380,41326587,30544373,2946490,5512359,2538693,2973683,13817,5498841,34945371,9971261,8458796,5720021,44912681,529716,2934683,210590,59564,266076,97439,6270,14784,10642,18301,10766,544124,2912170,242217,2998398,275188,94185,0,160846916,0,45860876,957006,603392.0,35461.0,638853.0,0.04868364334106445
855,150525998,92257952,3913035,15379,3137020,9718,3955252,168437,5473,12795,2386,235877,282588,39502,96416,1853415,2214524,27335090,41394609,30563722,2953703,5551472,2546515,2980690,13894,5512908,35053433,9994524,8479341,5801758,45039957,517941,2981001,227485,65811,262662,97516,6358,12593,9569,18633,10273,543665,3080430,253445,2856709,266938,99868,0,161222504,0,46056706,963682,618712.0,31250.0,649962.0,0.0478520393371582
856,151006204,92727141,3954389,13686,3031602,8064,3943354,205689,5761,12330,1924,226917,278852,36971,97191,1889865,2272297,27499002,41614639,30596445,3046091,5542718,2554538,2987163,13903,5527651,35147966,10017502,8504174,5716864,45181947,526688,2781031,233431,56276,263114,96285,10032,13659,10676,16827,11580,528418,3043885,253594,3026861,270438,94987,0,161598532,0,46252868,943854,621031.0,31128.0,652159.0,0.04717063903808594
857,149689002,90953522,3912269,12745,3207440,7634,3740388,233918,5904,12388,2107,188354,284508,38122,98630,1702901,2202042,27099553,41229883,30458536,2972684,5557021,2552185,2994211,13539,5531748,34303232,10052012,8540441,6214726,44283940,500583,3055340,202339,57873,263442,94848,5678,15090,11636,15371,11075,510196,3076481,211949,3038841,273092,95777,0,163437778,0,45001360,958853,937863.0,103760.0,1041623.0,0.05772876739501953
858,149967355,90997775,3521268,14027,3213862,6516,3892497,181318,5421,14307,1981,194569,284079,34619,97008,2045935,2212833,27194448,39990505,30537920,2979309,5561829,2562828,3000078,13153,5546727,34341600,10064243,8543401,5417969,44409990,487441,3032177,188480,54529,266166,96328,5348,13681,9141,14979,10229,513741,3101873,216705,2756506,274968,98913,0,163818076,0,45198220,969470,674376.0,61707.0,736083.0,0.04974222183227539
859,150445363,91478473,3915131,14456,3239434,6742,3920344,157802,5495,13171,1926,190301,284403,37921,99209,1919313,2214666,27283142,40543193,30621711,2987887,5574251,2567133,3007970,12788,5560193,34446479,10086666,8561825,5223930,44533848,501824,3057178,181373,52145,264284,97877,6269,11858,8803,15618,9493,512340,2918405,216531,3077500,275426,98556,0,164198818,0,45395416,965588,621092.0,35827.0,656919.0,0.04864001274108887
860,151096861,93078500,3701170,13779,3186195,8134,3959118,190727,5471,12700,2033,196392,282062,34719,99213,1983252,2207559,27313200,41026644,30719347,3004707,5599740,2575434,3037858,13118,5577266,34548564,10110026,8580451,5767529,44678082,487161,3050575,206406,51759,265684,96754,6363,13150,9248,16631,9521,504972,3150952,217794,3067477,277682,96604,0,164580004,0,45592948,961820,775083.0,52307.0,827390.0,0.05538821220397949
861,151593307,92178718,3827854,12332,3080203,5805,3971652,162740,5918,12887,2268,194249,285077,35138,99974,2186007,2258427,27422561,41632093,30764363,3095107,5606505,2583490,3035182,13253,5589718,34651921,10151691,8627146,6221920,44783539,499253,2912515,199661,54673,268428,94102,12128,12974,11127,15440,9278,487040,3144746,219163,3076472,275018,96732,0,164961634,0,45790816,959964,923093.0,97656.0,1020749.0,0.05775141716003418
