index,cycles,cpu energy,dram energy,total energy,total time
4454,6377879.0,32727.0,2136.2,34863.2,0.00244097709655756
4455,6347598.6,27111.6,1819.0,28930.6,0.00247664451599116
4456,6288836.0,23669.4,1867.8,25537.2,0.00238499641418452
4457,6416494.8,33325.2,2246.0,35571.2,0.00243811607360836
4458,6387603.4,30834.8,2367.8,33202.6,0.00246224403381342
4459,6412142.4,30053.4,2295.0,32348.4,0.00252208709716792
4460,6444675.4,39050.2,2832.0,41882.2,0.00246553421020504
4461,6461364.6,37207.2,2710.2,39917.4,0.00245485305786128
4462,6359935.8,28735.2,2331.4,31066.6,0.00241794586181636
4463,6350519.0,28601.2,1831.0,30432.2,0.0024117469787597002
4464,6324838.8,33068.8,2307.2,35376.0,0.0024016380310058
4465,6398637.8,35315.0,2538.8,37853.8,0.00245456695556636
4466,6480428.6,31384.2,2319.6,33703.8,0.0025464534759521
4467,6214265.4,27393.0,2161.2,29554.2,0.00237827301025388
4468,6272056.0,27758.6,1794.2,29552.8,0.00238409042358396
4469,6372640.2,30310.0,2441.4,32751.4,0.00245709419250484
4470,6448665.0,38256.6,2429.4,40686.0,0.00253710746765132
4471,6299179.2,30114.8,2307.4,32422.2,0.0024258136749267002
4472,6302689.6,27111.6,1977.6,29089.2,0.00240015983581538
4473,6279139.4,29089.2,1684.6,30773.8,0.00246038436889644
4474,6501552.6,31042.4,2380.4,33422.8,0.0025663375854491797
4475,6390579.4,33019.8,2343.8,35363.6,0.0024567604064941
4476,6651486.2,38403.0,3222.6,41625.6,0.00254526138305658
4477,6437257.0,34252.6,2795.4,37048.0,0.0024701595306396
4478,6365685.4,34179.8,2929.8,37109.6,0.00243268013000482
4479,6415303.0,36303.4,3051.6,39355.0,0.00244636535644528
4480,7126331.6,40417.6,3003.0,43420.6,0.0027389526367187
4481,6947667.6,34448.4,2978.4,37426.8,0.0027177333831786598
4482,6947193.0,31091.2,2722.2,33813.4,0.0027706623077392
4483,6913950.2,33716.0,2734.4,36450.4,0.00262827873229976
4484,7042704.6,34203.6,3161.4,37365.0,0.00281753540039058
4485,6886482.0,34045.4,2783.4,36828.8,0.00269145965576166
4486,6911171.2,33679.2,3002.8,36682.0,0.00275101661682122
4487,6951047.2,34350.6,2673.2,37023.8,0.0026389598846434997
4488,6493209.6,35888.6,2771.0,38659.6,0.00258145332336418
4489,6374193.8,35717.8,2246.0,37963.8,0.00250391960144036
4490,6550913.2,37109.4,2807.6,39917.0,0.0025945186614989802
4491,6475614.0,41467.2,3357.0,44824.2,0.00247149467468258
4492,6474103.0,33959.6,2783.4,36743.0,0.00253438949584956
4493,6323328.4,32202.2,2722.4,34924.6,0.00239071846008298
4494,6609797.4,35791.0,3112.6,38903.6,0.0025839805603027
4495,6592405.0,41393.8,3747.6,45141.4,0.00252218246459956
4496,6664892.6,35717.8,2929.4,38647.2,0.00268111228942866
4497,6610542.8,37329.2,3015.0,40344.2,0.00251445770263666
4498,6613985.8,40185.8,3344.6,43530.4,0.00258145332336422
4499,6395818.8,37011.4,3173.6,40185.0,0.00244708061218258
4500,6681582.8,44995.0,3100.8,48095.8,0.0026868820190429398
4501,6511504.8,41064.4,3210.6,44275.0,0.00247983932495114
4502,6483811.6,37109.2,2588.0,39697.2,0.0025346755981445
4503,6375834.6,31237.8,2197.4,33435.2,0.00243725776672358
4504,6457026.6,36718.4,2453.6,39172.0,0.0025931358337402
4505,6311045.6,29052.8,1745.6,30798.4,0.00240645408630368
4506,6411707.6,35925.0,2258.2,38183.2,0.0025020599365234
4507,6346757.6,31677.4,2246.0,33923.4,0.0024009704589843203
4508,6438474.0,39794.8,2490.4,42285.2,0.00250816345214842
4509,6406269.6,37976.2,2893.0,40869.2,0.0024236679077148
4510,6540866.6,36950.4,3015.2,39965.6,0.00257472991943354
4511,6499253.4,35754.2,2465.6,38219.8,0.0025354862213134402
4512,6440692.2,37121.6,3003.0,40124.6,0.00252680778503412
4513,6363997.0,40246.8,2990.8,43237.6,0.00241146087646478
4514,6610809.6,40039.0,2990.8,43029.8,0.00263829231262204
4515,6508553.4,42211.8,3222.6,45434.4,0.00256199836730952
4516,6417189.6,32556.0,2575.6,35131.6,0.0025355339050292603
4517,6507934.4,35278.2,3063.8,38342.0,0.00248270034790036
4518,6417205.4,37658.8,2636.8,40295.6,0.00256457328796382
4519,6382353.2,33373.8,3015.2,36389.0,0.00252718925476068
4520,6444406.4,31970.2,2539.2,34509.4,0.00256600379943844
4521,6348207.4,39477.8,2990.6,42468.4,0.00243449211120602
4522,6437662.0,33129.8,2600.0,35729.8,0.00255446434020992
4523,6986720.8,37402.4,3589.4,40991.8,0.00269517898559566
4524,6866888.4,42638.6,3674.2,46312.8,0.0027362346649169402
4525,6535262.4,39855.8,3589.0,43444.8,0.00253930091857906
4526,6571481.6,37414.4,3064.4,40478.8,0.00268950462341304
4527,6462392.2,41674.8,3637.8,45312.6,0.00249929428100582
4528,6662385.8,41992.0,3833.0,45825.0,0.00265288352966304
4529,6469008.2,41724.0,3772.0,45496.0,0.0025386810302734
4530,6588261.4,35180.6,2697.8,37878.4,0.0027078151702880403
4531,6498443.4,35204.6,3222.4,38427.0,0.00254421234130854
4532,6618299.2,32409.4,2917.6,35327.0,0.00265660285949702
4533,6394497.2,29870.0,2368.0,32238.0,0.00250959396362302
4534,6558604.0,36865.0,2759.0,39624.0,0.0027022361755371
4535,6289816.6,28430.4,2331.4,30761.8,0.00244541168212884
4536,6385103.8,33374.2,2709.8,36084.0,0.00255970954895014
4537,6370630.6,31909.4,2014.2,33923.6,0.00246644020080562
4538,6401428.8,34045.2,2575.6,36620.8,0.00255317687988276
4539,6338906.4,32971.2,2709.4,35680.6,0.0024504661560058
4540,6402858.2,36914.0,2539.2,39453.2,0.00259847640991204
