index,cycles,cpu energy,dram energy,total energy,total time
624,4908747,32959.0,427.0,33386.0,0.001293182373046875
625,4949423,25634.0,427.0,26061.0,0.0012793540954589844
626,4879159,34240.0,427.0,34667.0,0.0012319087982177734
627,4885334,33020.0,427.0,33447.0,0.0012433528900146484
628,4887309,34057.0,428.0,34485.0,0.0012226104736328125
629,4931671,30457.0,488.0,30945.0,0.0012476444244384766
630,4887813,74402.0,367.0,74769.0,0.0012807846069335938
631,4911557,36499.0,488.0,36987.0,0.0012028217315673828
632,4902721,36926.0,489.0,37415.0,0.0012404918670654297
633,4937883,28442.0,366.0,28808.0,0.001237630844116211
634,4884311,31921.0,428.0,32349.0,0.0012454986572265625
635,4858563,28930.0,366.0,29296.0,0.0011975765228271484
636,4884771,32654.0,427.0,33081.0,0.0012810230255126953
637,5061825,39978.0,549.0,40527.0,0.0013270378112792969
638,5044341,37780.0,550.0,38330.0,0.0012483596801757812
639,4905257,24841.0,488.0,25329.0,0.0012793540954589844
640,4897611,32959.0,428.0,33387.0,0.0012509822845458984
641,4954924,33753.0,488.0,34241.0,0.0012171268463134766
642,4887232,31311.0,366.0,31677.0,0.0012154579162597656
643,4959930,28442.0,366.0,28808.0,0.001283884048461914
644,5303683,28199.0,672.0,28871.0,0.0013816356658935547
645,6372898,79224.0,2991.0,82215.0,0.001745462417602539
646,5316513,32288.0,1282.0,33570.0,0.0014233589172363281
647,5757174,85876.0,3601.0,89477.0,0.001600027084350586
648,5256619,37720.0,1282.0,39002.0,0.0013980865478515625
649,5450815,80810.0,2685.0,83495.0,0.001436471939086914
650,5321223,36377.0,1037.0,37414.0,0.0013463497161865234
651,5175946,36438.0,1221.0,37659.0,0.0013165473937988281
652,5308389,39917.0,977.0,40894.0,0.0013797283172607422
653,5275505,72387.0,1037.0,73424.0,0.0013096332550048828
654,5774085,50720.0,2441.0,53161.0,0.0016181468963623047
655,5127426,79041.0,2075.0,81116.0,0.0012569427490234375
656,5437224,26367.0,1221.0,27588.0,0.0014081001281738281
657,5207822,37292.0,977.0,38269.0,0.00131988525390625
658,5284943,66589.0,2380.0,68969.0,0.0013349056243896484
659,5281459,76110.0,2747.0,78857.0,0.001402139663696289
660,5221231,31005.0,1159.0,32164.0,0.0013051033020019531
661,6111138,87646.0,3601.0,91247.0,0.0016279220581054688
662,5129195,36743.0,1037.0,37780.0,0.0013031959533691406
663,5481339,43579.0,1587.0,45166.0,0.001390695571899414
664,5107884,35095.0,915.0,36010.0,0.0012972354888916016
665,5363996,61096.0,2563.0,63659.0,0.00148773193359375
666,5359483,39672.0,1282.0,40954.0,0.0013663768768310547
